plotID,pointID,plotType,subtype,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,coordinateSource,elevation,elevationUncertainty,nlcdClass,monumentType,applicableModules
HARV_024,31,distributed,basePlot,42.45997932,-72.25095381,WGS84,18N,726030.3071,4704511.299,,GIS,202.2818401,,woodyWetlands,,div
HARV_024,32.2.1,distributed,basePlot,42.45993461,-72.25077943,WGS84,18N,726044.8071,4704506.799,,GIS,202.7089374,,woodyWetlands,,div
HARV_024,32.2.10,distributed,basePlot,42.45994466,-72.25079213,WGS84,18N,726043.726,4704507.88,,GIS,202.7089374,,woodyWetlands,,div
HARV_024,32,distributed,basePlot,42.45997641,-72.25083232,WGS84,18N,726040.3071,4704511.299,,GIS,202.7089374,,woodyWetlands,,div
HARV_024,32.4.1,distributed,basePlot,42.46001557,-72.25077588,WGS84,18N,726044.8071,4704515.799,,GIS,202.7089374,,woodyWetlands,,div
HARV_024,32.4.10,distributed,basePlot,42.46000616,-72.25078944,WGS84,18N,726043.726,4704514.718,,GIS,202.7089374,,woodyWetlands,,div
HARV_024,41.1.1,distributed,basePlot,42.46002719,-72.25088483,WGS84,18N,726035.8071,4704516.799,,GIS,202.16031,,woodyWetlands,,div
HARV_024,41.1.10,distributed,basePlot,42.46003661,-72.25087127,WGS84,18N,726036.8882,4704517.88,,GIS,202.16031,,woodyWetlands,,div
HARV_024,31.4.1,distributed,basePlot,42.46001849,-72.25089737,WGS84,18N,726034.8071,4704515.799,,GIS,202.16031,,woodyWetlands,,div
HARV_024,31.4.10,distributed,basePlot,42.46000908,-72.25091093,WGS84,18N,726033.726,4704514.718,,GIS,202.16031,,woodyWetlands,,div
HARV_024,41,distributed,basePlot,42.46006636,-72.25082838,WGS84,18N,726040.3071,4704521.299,,GIS,202.16031,,woodyWetlands,,div
HARV_024,40.3.1,distributed,basePlot,42.46011107,-72.25100277,WGS84,18N,726025.8071,4704525.799,,GIS,201.6253273,,woodyWetlands,,div
HARV_024,40.3.10,distributed,basePlot,42.46010103,-72.25099006,WGS84,18N,726026.8882,4704524.718,,GIS,201.6253273,,woodyWetlands,,div
HARV_024,40.1.1,distributed,basePlot,42.46003011,-72.25100631,WGS84,18N,726025.8071,4704516.799,,GIS,201.6253273,,woodyWetlands,,div
HARV_024,40.1.10,distributed,basePlot,42.46003952,-72.25099275,WGS84,18N,726026.8882,4704517.88,,GIS,201.6253273,,woodyWetlands,,div
HARV_024,40,distributed,basePlot,42.46006928,-72.25094987,WGS84,18N,726030.3071,4704521.299,,GIS,201.6253273,,woodyWetlands,,div
HARV_024,41.4.1,distributed,basePlot,42.46010553,-72.25077194,WGS84,18N,726044.8071,4704525.799,,GIS,202.025304,,woodyWetlands,,div
HARV_024,41.4.10,distributed,basePlot,42.46009612,-72.2507855,WGS84,18N,726043.726,4704524.718,,GIS,202.025304,,woodyWetlands,,div
HARV_025,31.1.1,distributed,basePlot,42.47534924,-72.2740561,WGS84,18N,724075.8071,4706156.799,,GIS,180.0001723,,mixedForest,,div
HARV_025,31.1.10,distributed,basePlot,42.47535866,-72.27404254,WGS84,18N,724076.8882,4706157.88,,GIS,180.0001723,,mixedForest,,div
HARV_025,31,distributed,basePlot,42.47538842,-72.27399966,WGS84,18N,724080.3071,4706161.299,,GIS,180.0001723,,mixedForest,,div
HARV_025,32.2.1,distributed,basePlot,42.47534375,-72.27382521,WGS84,18N,724094.8071,4706156.799,,GIS,180.3176643,,mixedForest,,div
HARV_025,32.2.10,distributed,basePlot,42.47535379,-72.27383793,WGS84,18N,724093.726,4706157.88,,GIS,180.3176643,,mixedForest,,div
HARV_025,32,distributed,basePlot,42.47538553,-72.27387814,WGS84,18N,724090.3071,4706161.299,,GIS,180.3176643,,mixedForest,,div
HARV_025,32.4.1,distributed,basePlot,42.47542471,-72.2738217,WGS84,18N,724094.8071,4706165.799,,GIS,180.3176643,,mixedForest,,div
HARV_025,32.4.10,distributed,basePlot,42.4754153,-72.27383526,WGS84,18N,724093.726,4706164.718,,GIS,180.3176643,,mixedForest,,div
HARV_025,41.1.1,distributed,basePlot,42.47543631,-72.27393067,WGS84,18N,724085.8071,4706166.799,,GIS,180.10326,,mixedForest,,div
HARV_025,41.1.10,distributed,basePlot,42.47544572,-72.27391711,WGS84,18N,724086.8882,4706167.88,,GIS,180.10326,,mixedForest,,div
HARV_025,31.4.1,distributed,basePlot,42.4754276,-72.27394322,WGS84,18N,724084.8071,4706165.799,,GIS,180.10326,,mixedForest,,div
HARV_025,31.4.10,distributed,basePlot,42.47541819,-72.27395678,WGS84,18N,724083.726,4706164.718,,GIS,180.10326,,mixedForest,,div
HARV_025,41,distributed,basePlot,42.47547549,-72.27387423,WGS84,18N,724090.3071,4706171.299,,GIS,180.10326,,mixedForest,,div
HARV_025,40.3.1,distributed,basePlot,42.47552016,-72.27404868,WGS84,18N,724075.8071,4706175.799,,GIS,179.889185,,mixedForest,,div
HARV_025,40.3.10,distributed,basePlot,42.47551012,-72.27403596,WGS84,18N,724076.8882,4706174.718,,GIS,179.889185,,mixedForest,,div
HARV_025,40.1.1,distributed,basePlot,42.4754392,-72.27405219,WGS84,18N,724075.8071,4706166.799,,GIS,179.889185,,mixedForest,,div
HARV_025,40.1.10,distributed,basePlot,42.47544861,-72.27403863,WGS84,18N,724076.8882,4706167.88,,GIS,179.889185,,mixedForest,,div
HARV_025,40,distributed,basePlot,42.47547838,-72.27399575,WGS84,18N,724080.3071,4706171.299,,GIS,179.889185,,mixedForest,,div
HARV_025,41.4.1,distributed,basePlot,42.47551467,-72.27381779,WGS84,18N,724094.8071,4706175.799,,GIS,180.2060235,,mixedForest,,div
HARV_025,41.4.10,distributed,basePlot,42.47550525,-72.27383135,WGS84,18N,724093.726,4706174.718,,GIS,180.2060235,,mixedForest,,div
HARV_026,31.1.1,distributed,basePlot,42.41068428,-72.24733087,WGS84,18N,726505.8071,4699046.799,,GIS,191.8673974,,evergreenForest,,div
HARV_026,31.1.10,distributed,basePlot,42.41069369,-72.24731732,WGS84,18N,726506.8882,4699047.88,,GIS,191.8673974,,evergreenForest,,div
HARV_026,31,distributed,basePlot,42.41072345,-72.24727447,WGS84,18N,726510.3071,4699051.299,,GIS,191.8673974,,evergreenForest,,div
HARV_026,32.2.1,distributed,basePlot,42.41067874,-72.24710022,WGS84,18N,726524.8071,4699046.799,,GIS,192.4289834,,evergreenForest,,div
HARV_026,32.2.10,distributed,basePlot,42.41068878,-72.24711292,WGS84,18N,726523.726,4699047.88,,GIS,192.4289834,,evergreenForest,,div
HARV_026,32,distributed,basePlot,42.41072053,-72.24715308,WGS84,18N,726520.3071,4699051.299,,GIS,192.4289834,,evergreenForest,,div
HARV_026,32.4.1,distributed,basePlot,42.4107597,-72.24709668,WGS84,18N,726524.8071,4699055.799,,GIS,192.4289834,,evergreenForest,,div
HARV_026,32.4.10,distributed,basePlot,42.41075029,-72.24711023,WGS84,18N,726523.726,4699054.718,,GIS,192.4289834,,evergreenForest,,div
HARV_026,41.1.1,distributed,basePlot,42.41077132,-72.24720554,WGS84,18N,726515.8071,4699056.799,,GIS,192.518476,,evergreenForest,,div
HARV_026,41.1.10,distributed,basePlot,42.41078073,-72.24719199,WGS84,18N,726516.8882,4699057.88,,GIS,192.518476,,evergreenForest,,div
HARV_026,31.4.1,distributed,basePlot,42.41076262,-72.24721807,WGS84,18N,726514.8071,4699055.799,,GIS,192.518476,,evergreenForest,,div
HARV_026,31.4.10,distributed,basePlot,42.41075321,-72.24723162,WGS84,18N,726513.726,4699054.718,,GIS,192.518476,,evergreenForest,,div
HARV_026,41,distributed,basePlot,42.41081049,-72.24714914,WGS84,18N,726520.3071,4699061.299,,GIS,192.518476,,evergreenForest,,div
HARV_026,40.3.1,distributed,basePlot,42.4108552,-72.24732339,WGS84,18N,726505.8071,4699065.799,,GIS,192.6022151,,evergreenForest,,div
HARV_026,40.3.10,distributed,basePlot,42.41084516,-72.24731069,WGS84,18N,726506.8882,4699064.718,,GIS,192.6022151,,evergreenForest,,div
HARV_026,40.1.1,distributed,basePlot,42.41077424,-72.24732693,WGS84,18N,726505.8071,4699056.799,,GIS,192.6022151,,evergreenForest,,div
HARV_026,40.1.10,distributed,basePlot,42.41078365,-72.24731338,WGS84,18N,726506.8882,4699057.88,,GIS,192.6022151,,evergreenForest,,div
HARV_026,40,distributed,basePlot,42.4108134,-72.24727053,WGS84,18N,726510.3071,4699061.299,,GIS,192.6022151,,evergreenForest,,div
HARV_026,41.4.1,distributed,basePlot,42.41084965,-72.24709274,WGS84,18N,726524.8071,4699065.799,,GIS,193.1752393,,evergreenForest,,div
HARV_026,41.4.10,distributed,basePlot,42.41084024,-72.24710629,WGS84,18N,726523.726,4699064.718,,GIS,193.1752393,,evergreenForest,,div
HARV_027,31.1.1,distributed,basePlot,42.43028093,-72.25340165,WGS84,18N,725935.8071,4701206.799,,GIS,180.8518048,,evergreenForest,,div
HARV_027,31.1.10,distributed,basePlot,42.43029034,-72.2533881,WGS84,18N,725936.8882,4701207.88,,GIS,180.8518048,,evergreenForest,,div
HARV_027,31,distributed,basePlot,42.4303201,-72.25334524,WGS84,18N,725940.3071,4701211.299,,GIS,180.8518048,,evergreenForest,,div
HARV_027,32.2.1,distributed,basePlot,42.4302754,-72.25317093,WGS84,18N,725954.8071,4701206.799,,GIS,181.1170265,,evergreenForest,,div
HARV_027,32.2.10,distributed,basePlot,42.43028544,-72.25318364,WGS84,18N,725953.726,4701207.88,,GIS,181.1170265,,evergreenForest,,div
HARV_027,32,distributed,basePlot,42.43031719,-72.25322381,WGS84,18N,725950.3071,4701211.299,,GIS,181.1170265,,evergreenForest,,div
HARV_027,32.4.1,distributed,basePlot,42.43035636,-72.2531674,WGS84,18N,725954.8071,4701215.799,,GIS,181.1170265,,evergreenForest,,div
HARV_027,32.4.10,distributed,basePlot,42.43034695,-72.25318095,WGS84,18N,725953.726,4701214.718,,GIS,181.1170265,,evergreenForest,,div
HARV_027,41.1.1,distributed,basePlot,42.43036797,-72.25327629,WGS84,18N,725945.8071,4701216.799,,GIS,181.079806,,evergreenForest,,div
HARV_027,41.1.10,distributed,basePlot,42.43037738,-72.25326274,WGS84,18N,725946.8882,4701217.88,,GIS,181.079806,,evergreenForest,,div
HARV_027,31.4.1,distributed,basePlot,42.43035927,-72.25328883,WGS84,18N,725944.8071,4701215.799,,GIS,181.079806,,evergreenForest,,div
HARV_027,31.4.10,distributed,basePlot,42.43034986,-72.25330238,WGS84,18N,725943.726,4701214.718,,GIS,181.079806,,evergreenForest,,div
HARV_027,41,distributed,basePlot,42.43040714,-72.25321988,WGS84,18N,725950.3071,4701221.299,,GIS,181.079806,,evergreenForest,,div
HARV_027,40.3.1,distributed,basePlot,42.43045185,-72.25339418,WGS84,18N,725935.8071,4701225.799,,GIS,181.03864,,evergreenForest,,div
HARV_027,40.3.10,distributed,basePlot,42.43044181,-72.25338148,WGS84,18N,725936.8882,4701224.718,,GIS,181.03864,,evergreenForest,,div
HARV_027,40.1.1,distributed,basePlot,42.43037089,-72.25339772,WGS84,18N,725935.8071,4701216.799,,GIS,181.03864,,evergreenForest,,div
HARV_027,40.1.10,distributed,basePlot,42.4303803,-72.25338417,WGS84,18N,725936.8882,4701217.88,,GIS,181.03864,,evergreenForest,,div
HARV_027,40,distributed,basePlot,42.43041006,-72.25334131,WGS84,18N,725940.3071,4701221.299,,GIS,181.03864,,evergreenForest,,div
HARV_027,41.4.1,distributed,basePlot,42.43044631,-72.25316346,WGS84,18N,725954.8071,4701225.799,,GIS,181.3117047,,evergreenForest,,div
HARV_027,41.4.10,distributed,basePlot,42.4304369,-72.25317702,WGS84,18N,725953.726,4701224.718,,GIS,181.3117047,,evergreenForest,,div
HARV_028,31.1.1,distributed,basePlot,42.4317638,-72.22525656,WGS84,18N,728245.8071,4701446.799,,GIS,238.2905997,,mixedForest,,div
HARV_028,31.1.10,distributed,basePlot,42.43177321,-72.22524301,WGS84,18N,728246.8882,4701447.88,,GIS,238.2905997,,mixedForest,,div
HARV_028,31,distributed,basePlot,42.43180296,-72.22520013,WGS84,18N,728250.3071,4701451.299,,GIS,238.2905997,,mixedForest,,div
HARV_028,32.2.1,distributed,basePlot,42.43175821,-72.22502585,WGS84,18N,728264.8071,4701446.799,,GIS,237.3608904,,mixedForest,,div
HARV_028,32.2.10,distributed,basePlot,42.43176825,-72.22503855,WGS84,18N,728263.726,4701447.88,,GIS,237.3608904,,mixedForest,,div
HARV_028,32,distributed,basePlot,42.43180001,-72.2250787,WGS84,18N,728260.3071,4701451.299,,GIS,237.3608904,,mixedForest,,div
HARV_028,32.4.1,distributed,basePlot,42.43183917,-72.22502227,WGS84,18N,728264.8071,4701455.799,,GIS,237.3608904,,mixedForest,,div
HARV_028,32.4.10,distributed,basePlot,42.43182976,-72.22503583,WGS84,18N,728263.726,4701454.718,,GIS,237.3608904,,mixedForest,,div
HARV_028,41.1.1,distributed,basePlot,42.43185081,-72.22513116,WGS84,18N,728255.8071,4701456.799,,GIS,238.034544,,mixedForest,,div
HARV_028,41.1.10,distributed,basePlot,42.43186022,-72.22511761,WGS84,18N,728256.8882,4701457.88,,GIS,238.034544,,mixedForest,,div
HARV_028,31.4.1,distributed,basePlot,42.43184211,-72.2251437,WGS84,18N,728254.8071,4701455.799,,GIS,238.034544,,mixedForest,,div
HARV_028,31.4.10,distributed,basePlot,42.4318327,-72.22515726,WGS84,18N,728253.726,4701454.718,,GIS,238.034544,,mixedForest,,div
HARV_028,41,distributed,basePlot,42.43188997,-72.22507473,WGS84,18N,728260.3071,4701461.299,,GIS,238.034544,,mixedForest,,div
HARV_028,40.3.1,distributed,basePlot,42.43193471,-72.22524902,WGS84,18N,728245.8071,4701465.799,,GIS,238.6983349,,mixedForest,,div
HARV_028,40.3.10,distributed,basePlot,42.43192467,-72.22523632,WGS84,18N,728246.8882,4701464.718,,GIS,238.6983349,,mixedForest,,div
HARV_028,40.1.1,distributed,basePlot,42.43185375,-72.22525259,WGS84,18N,728245.8071,4701456.799,,GIS,238.6983349,,mixedForest,,div
HARV_028,40.1.10,distributed,basePlot,42.43186316,-72.22523904,WGS84,18N,728246.8882,4701457.88,,GIS,238.6983349,,mixedForest,,div
HARV_028,40,distributed,basePlot,42.43189291,-72.22519616,WGS84,18N,728250.3071,4701461.299,,GIS,238.6983349,,mixedForest,,div
HARV_028,41.4.1,distributed,basePlot,42.43192912,-72.2250183,WGS84,18N,728264.8071,4701465.799,,GIS,237.7882318,,mixedForest,,div
HARV_028,41.4.10,distributed,basePlot,42.43191972,-72.22503186,WGS84,18N,728263.726,4701464.718,,GIS,237.7882318,,mixedForest,,div
HARV_029,31.1.1,distributed,basePlot,42.46637108,-72.23759298,WGS84,18N,727105.8071,4705256.799,,GIS,208.3500238,,evergreenForest,,div
HARV_029,31.1.10,distributed,basePlot,42.46638049,-72.23757942,WGS84,18N,727106.8882,4705257.88,,GIS,208.3500238,,evergreenForest,,div
HARV_029,31,distributed,basePlot,42.46641024,-72.23753653,WGS84,18N,727110.3071,4705261.299,,GIS,208.3500238,,evergreenForest,,div
HARV_029,32.2.1,distributed,basePlot,42.46636551,-72.23736214,WGS84,18N,727124.8071,4705256.799,,GIS,208.7834524,,evergreenForest,,div
HARV_029,32.2.10,distributed,basePlot,42.46637556,-72.23737484,WGS84,18N,727123.726,4705257.88,,GIS,208.7834524,,evergreenForest,,div
HARV_029,32,distributed,basePlot,42.46640731,-72.23741503,WGS84,18N,727120.3071,4705261.299,,GIS,208.7834524,,evergreenForest,,div
HARV_029,32.4.1,distributed,basePlot,42.46644647,-72.23735857,WGS84,18N,727124.8071,4705265.799,,GIS,208.7834524,,evergreenForest,,div
HARV_029,32.4.10,distributed,basePlot,42.46643707,-72.23737214,WGS84,18N,727123.726,4705264.718,,GIS,208.7834524,,evergreenForest,,div
HARV_029,41.1.1,distributed,basePlot,42.46645811,-72.23746753,WGS84,18N,727115.8071,4705266.799,,GIS,208.867336,,evergreenForest,,div
HARV_029,41.1.10,distributed,basePlot,42.46646752,-72.23745396,WGS84,18N,727116.8882,4705267.88,,GIS,208.867336,,evergreenForest,,div
HARV_029,31.4.1,distributed,basePlot,42.4664494,-72.23748007,WGS84,18N,727114.8071,4705265.799,,GIS,208.867336,,evergreenForest,,div
HARV_029,31.4.10,distributed,basePlot,42.46644,-72.23749364,WGS84,18N,727113.726,4705264.718,,GIS,208.867336,,evergreenForest,,div
HARV_029,41,distributed,basePlot,42.46649727,-72.23741107,WGS84,18N,727120.3071,4705271.299,,GIS,208.867336,,evergreenForest,,div
HARV_029,40.3.1,distributed,basePlot,42.466542,-72.23758546,WGS84,18N,727105.8071,4705275.799,,GIS,208.95763,,evergreenForest,,div
HARV_029,40.3.10,distributed,basePlot,42.46653195,-72.23757275,WGS84,18N,727106.8882,4705274.718,,GIS,208.95763,,evergreenForest,,div
HARV_029,40.1.1,distributed,basePlot,42.46646104,-72.23758902,WGS84,18N,727105.8071,4705266.799,,GIS,208.95763,,evergreenForest,,div
HARV_029,40.1.10,distributed,basePlot,42.46647045,-72.23757546,WGS84,18N,727106.8882,4705267.88,,GIS,208.95763,,evergreenForest,,div
HARV_029,40,distributed,basePlot,42.4665002,-72.23753257,WGS84,18N,727110.3071,4705271.299,,GIS,208.95763,,evergreenForest,,div
HARV_029,41.4.1,distributed,basePlot,42.46653643,-72.23735462,WGS84,18N,727124.8071,4705275.799,,GIS,209.3783159,,evergreenForest,,div
HARV_029,41.4.10,distributed,basePlot,42.46652702,-72.23736818,WGS84,18N,727123.726,4705274.718,,GIS,209.3783159,,evergreenForest,,div
HARV_030,31.1.1,distributed,basePlot,42.42296922,-72.2190814,WGS84,18N,728785.8071,4700486.799,,GIS,185.687208,,evergreenForest,,div
HARV_030,31.1.10,distributed,basePlot,42.42297862,-72.21906785,WGS84,18N,728786.8882,4700487.88,,GIS,185.687208,,evergreenForest,,div
HARV_030,31,distributed,basePlot,42.42300837,-72.21902498,WGS84,18N,728790.3071,4700491.299,,GIS,185.687208,,evergreenForest,,div
HARV_030,32.2.1,distributed,basePlot,42.42296362,-72.21885072,WGS84,18N,728804.8071,4700486.799,,GIS,185.5821265,,evergreenForest,,div
HARV_030,32.2.10,distributed,basePlot,42.42297366,-72.21886342,WGS84,18N,728803.726,4700487.88,,GIS,185.5821265,,evergreenForest,,div
HARV_030,32,distributed,basePlot,42.42300542,-72.21890357,WGS84,18N,728800.3071,4700491.299,,GIS,185.5821265,,evergreenForest,,div
HARV_030,32.4.1,distributed,basePlot,42.42304457,-72.21884714,WGS84,18N,728804.8071,4700495.799,,GIS,185.5821265,,evergreenForest,,div
HARV_030,32.4.10,distributed,basePlot,42.42303517,-72.2188607,WGS84,18N,728803.726,4700494.718,,GIS,185.5821265,,evergreenForest,,div
HARV_030,41.1.1,distributed,basePlot,42.42305622,-72.21895601,WGS84,18N,728795.8071,4700496.799,,GIS,185.88139,,evergreenForest,,div
HARV_030,41.1.10,distributed,basePlot,42.42306563,-72.21894246,WGS84,18N,728796.8882,4700497.88,,GIS,185.88139,,evergreenForest,,div
HARV_030,31.4.1,distributed,basePlot,42.42304752,-72.21896855,WGS84,18N,728794.8071,4700495.799,,GIS,185.88139,,evergreenForest,,div
HARV_030,31.4.10,distributed,basePlot,42.42303812,-72.21898211,WGS84,18N,728793.726,4700494.718,,GIS,185.88139,,evergreenForest,,div
HARV_030,41,distributed,basePlot,42.42309538,-72.21889959,WGS84,18N,728800.3071,4700501.299,,GIS,185.88139,,evergreenForest,,div
HARV_030,40.3.1,distributed,basePlot,42.42314013,-72.21907384,WGS84,18N,728785.8071,4700505.799,,GIS,186.1857489,,evergreenForest,,div
HARV_030,40.3.10,distributed,basePlot,42.42313008,-72.21906115,WGS84,18N,728786.8882,4700504.718,,GIS,186.1857489,,evergreenForest,,div
HARV_030,40.1.1,distributed,basePlot,42.42305917,-72.21907742,WGS84,18N,728785.8071,4700496.799,,GIS,186.1857489,,evergreenForest,,div
HARV_030,40.1.10,distributed,basePlot,42.42306858,-72.21906387,WGS84,18N,728786.8882,4700497.88,,GIS,186.1857489,,evergreenForest,,div
HARV_030,40,distributed,basePlot,42.42309832,-72.219021,WGS84,18N,728790.3071,4700501.299,,GIS,186.1857489,,evergreenForest,,div
HARV_030,41.4.1,distributed,basePlot,42.42313453,-72.21884316,WGS84,18N,728804.8071,4700505.799,,GIS,186.0705375,,evergreenForest,,div
HARV_030,41.4.10,distributed,basePlot,42.42312512,-72.21885672,WGS84,18N,728803.726,4700504.718,,GIS,186.0705375,,evergreenForest,,div
HARV_031,31.1.1,distributed,basePlot,42.46745365,-72.26016834,WGS84,18N,725245.8071,4705316.799,,GIS,195.3088993,,evergreenForest,,div
HARV_031,31.1.10,distributed,basePlot,42.46746307,-72.26015478,WGS84,18N,725246.8882,4705317.88,,GIS,195.3088993,,evergreenForest,,div
HARV_031,31,distributed,basePlot,42.46749283,-72.2601119,WGS84,18N,725250.3071,4705321.299,,GIS,195.3088993,,evergreenForest,,div
HARV_031,32.2.1,distributed,basePlot,42.46744813,-72.25993749,WGS84,18N,725264.8071,4705316.799,,GIS,195.4839835,,evergreenForest,,div
HARV_031,32.2.10,distributed,basePlot,42.46745817,-72.2599502,WGS84,18N,725263.726,4705317.88,,GIS,195.4839835,,evergreenForest,,div
HARV_031,32,distributed,basePlot,42.46748992,-72.2599904,WGS84,18N,725260.3071,4705321.299,,GIS,195.4839835,,evergreenForest,,div
HARV_031,32.4.1,distributed,basePlot,42.46752909,-72.25993395,WGS84,18N,725264.8071,4705325.799,,GIS,195.4839835,,evergreenForest,,div
HARV_031,32.4.10,distributed,basePlot,42.46751968,-72.25994751,WGS84,18N,725263.726,4705324.718,,GIS,195.4839835,,evergreenForest,,div
HARV_031,41.1.1,distributed,basePlot,42.4675407,-72.26004291,WGS84,18N,725255.8071,4705326.799,,GIS,195.579121,,evergreenForest,,div
HARV_031,41.1.10,distributed,basePlot,42.46755012,-72.26002935,WGS84,18N,725256.8882,4705327.88,,GIS,195.579121,,evergreenForest,,div
HARV_031,31.4.1,distributed,basePlot,42.467532,-72.26005546,WGS84,18N,725254.8071,4705325.799,,GIS,195.579121,,evergreenForest,,div
HARV_031,31.4.10,distributed,basePlot,42.46752259,-72.26006902,WGS84,18N,725253.726,4705324.718,,GIS,195.579121,,evergreenForest,,div
HARV_031,41,distributed,basePlot,42.46757988,-72.25998647,WGS84,18N,725260.3071,4705331.299,,GIS,195.579121,,evergreenForest,,div
HARV_031,40.3.1,distributed,basePlot,42.46762457,-72.26016088,WGS84,18N,725245.8071,4705335.799,,GIS,195.6737655,,evergreenForest,,div
HARV_031,40.3.10,distributed,basePlot,42.46761453,-72.26014817,WGS84,18N,725246.8882,4705334.718,,GIS,195.6737655,,evergreenForest,,div
HARV_031,40.1.1,distributed,basePlot,42.46754361,-72.26016442,WGS84,18N,725245.8071,4705326.799,,GIS,195.6737655,,evergreenForest,,div
HARV_031,40.1.10,distributed,basePlot,42.46755302,-72.26015085,WGS84,18N,725246.8882,4705327.88,,GIS,195.6737655,,evergreenForest,,div
HARV_031,40,distributed,basePlot,42.46758278,-72.26010797,WGS84,18N,725250.3071,4705331.299,,GIS,195.6737655,,evergreenForest,,div
HARV_031,41.4.1,distributed,basePlot,42.46761905,-72.25993003,WGS84,18N,725264.8071,4705335.799,,GIS,195.7394582,,evergreenForest,,div
HARV_031,41.4.10,distributed,basePlot,42.46760964,-72.25994359,WGS84,18N,725263.726,4705334.718,,GIS,195.7394582,,evergreenForest,,div
HARV_033,31.1.1,tower,basePlot,42.53824075,-72.17574538,WGS84,18N,731924.836,4713405.477,,GIS,341.7544208,,,,div
HARV_033,31.1.10,tower,basePlot,42.53825015,-72.1757318,WGS84,18N,731925.9171,4713406.558,,GIS,341.7544208,,,,div
HARV_033,31,tower,basePlot,42.53827988,-72.17568882,WGS84,18N,731929.336,4713409.977,,GIS,341.7544208,,,,div
HARV_033,32.2.1,tower,basePlot,42.53823505,-72.17551429,WGS84,18N,731943.836,4713405.477,,GIS,341.9666868,,,,div
HARV_033,32.2.10,tower,basePlot,42.5382451,-72.175527,WGS84,18N,731942.7549,4713406.558,,GIS,341.9666868,,,,div
HARV_033,32,tower,basePlot,42.53827688,-72.17556719,WGS84,18N,731939.336,4713409.977,,GIS,341.9666868,,,,div
HARV_033,32.4.1,tower,basePlot,42.538316,-72.17551063,WGS84,18N,731943.836,4713414.477,,GIS,341.9666868,,,,div
HARV_033,32.4.10,tower,basePlot,42.5383066,-72.17552422,WGS84,18N,731942.7549,4713413.396,,GIS,341.9666868,,,,div
HARV_033,41.1.1,tower,basePlot,42.5383277,-72.1756197,WGS84,18N,731934.836,4713415.477,,GIS,341.6159155,,,,div
HARV_033,41.1.10,tower,basePlot,42.5383371,-72.17560611,WGS84,18N,731935.9171,4713416.558,,GIS,341.6159155,,,,div
HARV_033,31.4.1,tower,basePlot,42.538319,-72.17563227,WGS84,18N,731933.836,4713414.477,,GIS,341.6159155,,,,div
HARV_033,31.4.10,tower,basePlot,42.5383096,-72.17564585,WGS84,18N,731932.7549,4713413.396,,GIS,341.6159155,,,,div
HARV_033,41,tower,basePlot,42.53836682,-72.17556314,WGS84,18N,731939.336,4713419.977,,GIS,341.6159155,,,,div
HARV_033,40.3.1,tower,basePlot,42.53841165,-72.17573768,WGS84,18N,731924.836,4713424.477,,GIS,341.2615275,,,,div
HARV_033,40.3.10,tower,basePlot,42.5384016,-72.17572496,WGS84,18N,731925.9171,4713423.396,,GIS,341.2615275,,,,div
HARV_033,40.1.1,tower,basePlot,42.5383307,-72.17574133,WGS84,18N,731924.836,4713415.477,,GIS,341.2615275,,,,div
HARV_033,40.1.10,tower,basePlot,42.5383401,-72.17572774,WGS84,18N,731925.9171,4713416.558,,GIS,341.2615275,,,,div
HARV_033,40,tower,basePlot,42.53836982,-72.17568477,WGS84,18N,731929.336,4713419.977,,GIS,341.2615275,,,,div
HARV_033,41.4.1,tower,basePlot,42.53840595,-72.17550658,WGS84,18N,731943.836,4713424.477,,GIS,341.4809789,,,,div
HARV_033,41.4.10,tower,basePlot,42.53839655,-72.17552017,WGS84,18N,731942.7549,4713423.396,,GIS,341.4809789,,,,div
HARV_034,31.1.1,tower,basePlot,42.53559627,-72.17805634,WGS84,18N,731744.836,4713105.477,,GIS,347.8210896,,,,div
HARV_034,31.1.10,tower,basePlot,42.53560567,-72.17804275,WGS84,18N,731745.9171,4713106.558,,GIS,347.8210896,,,,div
HARV_034,31,tower,basePlot,42.53563539,-72.17799978,WGS84,18N,731749.336,4713109.977,,GIS,347.8210896,,,,div
HARV_034,32.2.1,tower,basePlot,42.53559057,-72.17782525,WGS84,18N,731763.836,4713105.477,,GIS,347.8805771,,,,div
HARV_034,32.2.10,tower,basePlot,42.53560062,-72.17783796,WGS84,18N,731762.7549,4713106.558,,GIS,347.8805771,,,,div
HARV_034,32,tower,basePlot,42.5356324,-72.17787816,WGS84,18N,731759.336,4713109.977,,GIS,347.8805771,,,,div
HARV_034,32.4.1,tower,basePlot,42.53567152,-72.1778216,WGS84,18N,731763.836,4713114.477,,GIS,347.8805771,,,,div
HARV_034,32.4.10,tower,basePlot,42.53566212,-72.17783519,WGS84,18N,731762.7549,4713113.396,,GIS,347.8805771,,,,div
HARV_034,41.1.1,tower,basePlot,42.53568322,-72.17793066,WGS84,18N,731754.836,4713115.477,,GIS,347.6120697,,,,div
HARV_034,41.1.10,tower,basePlot,42.53569262,-72.17791707,WGS84,18N,731755.9171,4713116.558,,GIS,347.6120697,,,,div
HARV_034,31.4.1,tower,basePlot,42.53567452,-72.17794323,WGS84,18N,731753.836,4713114.477,,GIS,347.6120697,,,,div
