mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
119,DELA_009,DELA,WoodyWetlands,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,DELA_010,DELA,WoodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,DELA_011,DELA,WoodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,DELA_012,DELA,WoodyWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
,DELA_013,DELA,WoodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,DELA_015,DELA,WoodyWetlands,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,DELA_017,DELA,WoodyWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
,DELA_018,DELA,WoodyWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
,DELA_019,DELA,WoodyWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
,DELA_020,DELA,WoodyWetlands,distributed,basePlot,cdw|dhp|div|hbp|vst
,DELA_021,DELA,WoodyWetlands,distributed,basePlot,brd|div
,DELA_022,DELA,WoodyWetlands,distributed,basePlot,div
,DELA_023,DELA,WoodyWetlands,distributed,basePlot,div
,DELA_024,DELA,WoodyWetlands,distributed,basePlot,div
,DELA_031,DELA,WoodyWetlands,distributed,mosquitoPoint,mpt|mos
,DELA_032,DELA,EvergreenForest,distributed,mosquitoPoint,mpt|mos
,DELA_033,DELA,WoodyWetlands,distributed,mosquitoPoint,mpt|mos
,DELA_034,DELA,WoodyWetlands,distributed,mosquitoPoint,mpt|mos
,DELA_035,DELA,WoodyWetlands,distributed,mosquitoPoint,mpt|mos
,DELA_036,DELA,WoodyWetlands,distributed,mosquitoPoint,mpt|mos
,DELA_037,DELA,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,DELA_038,DELA,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,DELA_039,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_040,DELA,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,DELA_041,DELA,,tower,basePlot,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
,DELA_042,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_043,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_044,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_045,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_046,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_047,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_048,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_049,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_050,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_051,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_052,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_053,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_054,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_055,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_056,DELA,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,DELA_057,DELA,,tower,phenology,phe
,DELA_058,DELA,,tower,phenology,phe
,GRSM_001,GRSM,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,GRSM_001,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_002,GRSM,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,GRSM_002,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_003,GRSM,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,GRSM_003,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_003,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_003,GRSM,DeciduousForest,distributed,tickPlot,tck
,GRSM_004,GRSM,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|vst
,GRSM_004,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_004,GRSM,DeciduousForest,distributed,tickPlot,tck
,GRSM_005,GRSM,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,GRSM_005,GRSM,DeciduousForest,distributed,tickPlot,tck
,GRSM_006,GRSM,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,GRSM_006,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_006,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_006,GRSM,DeciduousForest,distributed,tickPlot,tck
,GRSM_007,GRSM,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,GRSM_007,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_008,GRSM,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,GRSM_009,GRSM,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,GRSM_009,GRSM,DeciduousForest,distributed,tickPlot,tck
,GRSM_010,GRSM,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,GRSM_010,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_010,GRSM,DeciduousForest,distributed,tickPlot,tck
,GRSM_011,GRSM,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|sme|vst
,GRSM_012,GRSM,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|sme|vst
,GRSM_013,GRSM,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|sme|vst
,GRSM_013,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_013,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_014,GRSM,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|sme|vst
,GRSM_014,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_015,GRSM,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|sme|vst
,GRSM_015,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_015,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_016,GRSM,EvergreenForest,distributed,basePlot,bgc|cdw|dhp|div|hbp|sme|vst
,GRSM_017,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_018,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_019,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_020,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_020,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_020,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_021,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_022,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_023,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_024,GRSM,DeciduousForest,distributed,basePlot,div 
,GRSM_025,GRSM,EvergreenForest,distributed,basePlot,bgc|cdw|dhp|div|hbp|vst
,GRSM_026,GRSM,EvergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,GRSM_027,GRSM,EvergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,GRSM_028,GRSM,EvergreenForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,GRSM_029,GRSM,EvergreenForest,distributed,basePlot,div 
,GRSM_030,GRSM,EvergreenForest,distributed,basePlot,div 
,GRSM_031,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_032,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_033,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_033,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_034,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_035,GRSM,DeciduousForest,distributed,birdGrid,brd
,GRSM_036,GRSM,DeciduousForest,distributed,mammalGrid,mam
,GRSM_037,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_038,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_039,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_040,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_041,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_042,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_043,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_044,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_045,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_046,GRSM,DeciduousForest,distributed,mosquitoPoint,mos
,GRSM_047,GRSM,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,GRSM_048,GRSM,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,GRSM_049,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_050,GRSM,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,GRSM_051,GRSM,,tower,basePlot,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
,GRSM_052,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_053,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_054,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_055,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_056,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_057,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_058,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_059,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_060,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_061,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_062,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_063,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_064,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_065,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_066,GRSM,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,GRSM_067,GRSM,,tower,phenology,phe
,GRSM_068,GRSM,,tower,phenology,phe
,OAES_001,OAES,GrasslandHerbaceous,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,OAES_001,OAES,GrasslandHerbaceous,distributed,birdGrid,brd
,OAES_001,OAES,GrasslandHerbaceous,distributed,mammalGrid,mam
,OAES_002,OAES,GrasslandHerbaceous,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,OAES_002,OAES,GrasslandHerbaceous,distributed,birdGrid,brd
,OAES_002,OAES,GrasslandHerbaceous,distributed,mammalGrid,mam
,OAES_003,OAES,GrasslandHerbaceous,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,OAES_003,OAES,GrasslandHerbaceous,distributed,birdGrid,brd
,OAES_003,OAES,GrasslandHerbaceous,distributed,mammalGrid,mam
,OAES_003,OAES,GrasslandHerbaceous,distributed,tickPlot,tck
,OAES_004,OAES,GrasslandHerbaceous,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|vst
,OAES_004,OAES,GrasslandHerbaceous,distributed,mammalGrid,mam
,OAES_004,OAES,GrasslandHerbaceous,distributed,tickPlot,tck
,OAES_005,OAES,GrasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,OAES_005,OAES,GrasslandHerbaceous,distributed,birdGrid,brd
,OAES_005,OAES,GrasslandHerbaceous,distributed,tickPlot,tck
,OAES_006,OAES,GrasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,OAES_007,OAES,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,OAES_007,OAES,ShrubScrub,distributed,mammalGrid,mam
,OAES_007,OAES,ShrubScrub,distributed,tickPlot,tck
,OAES_008,OAES,GrasslandHerbaceous,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,OAES_008,OAES,GrasslandHerbaceous,distributed,tickPlot,tck
,OAES_009,OAES,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|vst
,OAES_010,OAES,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_010,OAES,GrasslandHerbaceous,distributed,birdGrid,brd
,OAES_010,OAES,GrasslandHerbaceous,distributed,mammalGrid,mam
,OAES_011,OAES,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_012,OAES,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
112,OAES_013,OAES,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
112,OAES_013,OAES,GrasslandHerbaceous,distributed,birdGrid,brd
,OAES_014,OAES,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_015,OAES,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_016,OAES,GrasslandHerbaceous,distributed,basePlot,div
,OAES_017,OAES,GrasslandHerbaceous,distributed,basePlot,div
,OAES_018,OAES,GrasslandHerbaceous,distributed,basePlot,div
,OAES_019,OAES,GrasslandHerbaceous,distributed,basePlot,div
,OAES_020,OAES,GrasslandHerbaceous,distributed,basePlot,div
,OAES_021,OAES,ShrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,OAES_021,OAES,ShrubScrub,distributed,tickPlot,tck
,OAES_022,OAES,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_023,OAES,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_024,OAES,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_025,OAES,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,OAES_026,OAES,ShrubScrub,distributed,basePlot,div
,OAES_027,OAES,ShrubScrub,distributed,basePlot,div
,OAES_028,OAES,ShrubScrub,distributed,basePlot,div
,OAES_029,OAES,ShrubScrub,distributed,basePlot,div
,OAES_029,OAES,ShrubScrub,distributed,mammalGrid,mam
,OAES_030,OAES,ShrubScrub,distributed,basePlot,div
,OAES_030,OAES,ShrubScrub,distributed,mammalGrid,mam
,OAES_031,OAES,GrasslandHerbaceous,distributed,birdGrid,brd
,OAES_032,OAES,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,OAES_033,OAES,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,OAES_034,OAES,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,OAES_035,OAES,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,OAES_036,OAES,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,OAES_037,OAES,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,OAES_038,OAES,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,OAES_039,OAES,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,OAES_040,OAES,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,OAES_041,OAES,ShrubScrub,distributed,mosquitoPoint,mpt|mos
48,OAES_042,OAES,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,OAES_043,OAES,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,OAES_044,OAES,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,OAES_045,OAES,,tower,basePlot,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
,OAES_046,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_047,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_048,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_049,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
688,OAES_050,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_051,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_052,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_053,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_054,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_055,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_056,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_057,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_058,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_059,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_060,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_061,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_062,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_063,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_064,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_065,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_066,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_067,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_068,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_069,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_070,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_071,OAES,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,OAES_073,OAES,,tower,phenology,phe
,OAES_074,OAES,,tower,phenology,phe
32,SERC_001,SERC,deciduousForest,distributed,basePlot,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
32,SERC_001,SERC,deciduousForest,distributed,tickPlot,tck
,SERC_002,SERC,deciduousForest,distributed,basePlot,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
,SERC_002,SERC,deciduousForest,distributed,tickPlot,tck
,SERC_003,SERC,deciduousForest,distributed,basePlot,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
,SERC_004,SERC,deciduousForest,distributed,basePlot,bet|bgc|brd|cdw|dhp|div|hbp|vst
,SERC_005,SERC,deciduousForest,distributed,basePlot,bet|bgc|brd|cdw|dhp|div|hbp|vst
,SERC_005,SERC,deciduousForest,distributed,tickPlot,tck
,SERC_006,SERC,deciduousForest,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
,SERC_006,SERC,deciduousForest,distributed,tickPlot,tck
,SERC_007,SERC,cultivatedCrops,distributed,basePlot,bet|bgc|brd|cdw|dhp|div|hbp|sme|vst
,SERC_007,SERC,cultivatedCrops,distributed,mammalGrid,mam
,SERC_008,SERC,cultivatedCrops,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_008,SERC,cultivatedCrops,distributed,mammalGrid,mam
,SERC_009,SERC,deciduousForest,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
,SERC_010,SERC,deciduousForest,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
,SERC_011,SERC,deciduousForest,distributed,basePlot,bet|brd|cdw|dhp|div|hbp|vst
,SERC_011,SERC,deciduousForest,distributed,mammalGrid,mam
,SERC_012,SERC,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_012,SERC,deciduousForest,distributed,tickPlot,tck
,SERC_013,SERC,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_014,SERC,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_014,SERC,deciduousForest,distributed,mammalGrid,mam
,SERC_015,SERC,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_015,SERC,deciduousForest,distributed,mammalGrid,mam
,SERC_016,SERC,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_016,SERC,deciduousForest,distributed,mammalGrid,mam
,SERC_017,SERC,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_018,SERC,cultivatedCrops,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_019,SERC,deciduousForest,distributed,basePlot,brd|cdw|dhp|div|hbp|vst
,SERC_020,SERC,cultivatedCrops,distributed,basePlot,brd|div
,SERC_021,SERC,deciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,SERC_022,SERC,deciduousForest,distributed,basePlot,brd|div
,SERC_023,SERC,cultivatedCrops,distributed,basePlot,div 
,SERC_023,SERC,cultivatedCrops,distributed,tickPlot,tck
,SERC_024,SERC,deciduousForest,distributed,basePlot,brd|div
,SERC_025,SERC,deciduousForest,distributed,basePlot,brd|div
,SERC_026,SERC,deciduousForest,distributed,basePlot,brd|div
,SERC_027,SERC,cultivatedCrops,distributed,basePlot,div 
,SERC_028,SERC,cultivatedCrops,distributed,basePlot,div 
,SERC_029,SERC,cultivatedCrops,distributed,basePlot,div 
,SERC_030,SERC,cultivatedCrops,distributed,basePlot,div 
,SERC_031,SERC,deciduousForest,distributed,mammalGrid,mam
,SERC_032,SERC,deciduousForest,distributed,mammalGrid,mam
,SERC_033,SERC,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
,SERC_034,SERC,cultivatedCrops,distributed,mosquitoPoint,mpt|mos
,SERC_035,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_036,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_037,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_038,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_039,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_040,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_041,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_042,SERC,deciduousForest,distributed,mosquitoPoint,mpt|mos
,SERC_043,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_044,SERC,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,SERC_045,SERC,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,SERC_046,SERC,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,SERC_047,SERC,,tower,basePlot,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
,SERC_048,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_049,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_050,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_051,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_052,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_053,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_054,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_055,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_056,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_057,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_058,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_059,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_060,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_061,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_062,SERC,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SERC_063,SERC,,tower,phenology,phe
11,SRER_001,SRER,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
11,SRER_001,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_002,SRER,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,SRER_002,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_002,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_002,SRER,ShrubScrub,distributed,tickPlot,tck
,SRER_003,SRER,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,SRER_003,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_003,SRER,ShrubScrub,distributed,tickPlot,tck
,SRER_004,SRER,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,SRER_004,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_004,SRER,ShrubScrub,distributed,tickPlot,tck
47,SRER_005,SRER,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|vst
47,SRER_005,SRER,ShrubScrub,distributed,birdGrid,brd
47,SRER_005,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_006,SRER,ShrubScrub,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|vst
,SRER_006,SRER,ShrubScrub,distributed,tickPlot,tck
,SRER_007,SRER,ShrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,SRER_007,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_007,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_007,SRER,ShrubScrub,distributed,tickPlot,tck
,SRER_008,SRER,ShrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,SRER_008,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_008,SRER,ShrubScrub,distributed,tickPlot,tck
,SRER_009,SRER,ShrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,SRER_009,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_009,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_010,SRER,ShrubScrub,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,SRER_010,SRER,ShrubScrub,distributed,birdGrid,brd
