"","siteID.x","plotID","date","subplotID.x","nestedSubplotID.x","tagID","stemDiameter","measurementHeight.x","basalDiameter","basalDiameterHeight","growthForm.x","stemStatus","VD1height","VD2height","maxCanopyDiameter","ninetyCanopyDiameter","canopyPosition","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy.x","recordedBy.x","remarks.x","nestedSubplotArea1","nestedSubplotArea2","Field1","X","siteID.y","subplotID.y","nestedSubplotID.y","supportingStemTagID","pointID","stemAzimuth","stemDistance","taxonID","identificationQualifier","growthForm.y","measuredBy.y","recordedBy.y","remarks.y","measurementHeight.y","scientificName"
"839","SERC","SERC_049","20151001",41,4,"9857",1.9,10,NA,NA,NA,1,1.7,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","SERC","SERC_049","20151001",41,4,"9858",1.8,10,NA,NA,NA,1,1.4,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","SERC","SERC_049","20151001",41,4,"9859",1.6,10,NA,NA,NA,1,1.8,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","SERC","SERC_049","20151001",41,4,"9860",1.1,10,NA,NA,NA,1,0.8,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","SERC","SERC_049","20151001",41,4,"9861",1.1,10,NA,NA,NA,1,0.6,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","SERC","SERC_049","20151001",41,4,"9862",1.6,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","SERC","SERC_049","20151001",41,4,"9863",1.6,10,NA,NA,NA,1,1.6,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","SERC","SERC_049","20151001",41,4,"9864",1,130,NA,NA,NA,2,2.2,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","SERC","SERC_049","20151001",41,4,"9865",1,10,NA,NA,NA,1,0.9,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","SERC","SERC_049","20151001",41,4,"9866",1.2,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","SERC","SERC_049","20151001",41,4,"9867",2.6,10,NA,NA,NA,7,1.1,0,1.1,0.9,NA,"icn",13,8,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","SERC","SERC_049","20151001",41,4,"9868",1.4,10,NA,NA,NA,1,1.5,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","SERC","SERC_049","20151001",41,4,"9869",1.1,130,NA,NA,NA,1,2.3,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","SERC","SERC_049","20151001",41,4,"9870",1.6,10,NA,NA,NA,7,1.5,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","SERC","SERC_049","20151001",41,4,"9871",1.1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","SERC","SERC_049","20151001",41,4,"9872",1.6,130,NA,NA,NA,1,3.1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","SERC","SERC_049","20151001",41,4,"9873",1.7,130,NA,NA,NA,7,1.9,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","SERC","SERC_049","20151001",41,4,"9874",1.2,10,NA,NA,NA,1,0.9,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","SERC","SERC_049","20151001",41,4,"11568",1.5,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2869,"SERC",41,4,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"858","SERC","SERC_049","20151001",41,4,"11568",1.5,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,4,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"859","SERC","SERC_049","20151001",41,4,"11568",1.5,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,4,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"860","SERC","SERC_049","20151001",41,4,"11567",1.2,10,NA,NA,NA,1,1.1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2870,"SERC",41,4,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"861","SERC","SERC_049","20151001",41,4,"11567",1.2,10,NA,NA,NA,1,1.1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,4,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"862","SERC","SERC_049","20151001",41,4,"11567",1.2,10,NA,NA,NA,1,1.1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,4,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"863","SERC","SERC_049","20151001",41,4,"9867",1.2,10,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","SERC","SERC_049","20151001",41,4,"11566",1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2871,"SERC",41,4,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"865","SERC","SERC_049","20151001",41,4,"11566",1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,4,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"866","SERC","SERC_049","20151001",41,4,"11566",1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,4,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"867","SERC","SERC_049","20151001",41,1,"11565",1,10,NA,NA,NA,1,0.9,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2872,"SERC",41,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"868","SERC","SERC_049","20151001",41,1,"11565",1,10,NA,NA,NA,1,0.9,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"869","SERC","SERC_049","20151001",41,1,"11565",1,10,NA,NA,NA,1,0.9,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,1,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"870","SERC","SERC_049","20151001",39,1,"11563",1.1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2873,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"871","SERC","SERC_049","20151001",39,1,"11563",1.1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"872","SERC","SERC_049","20151001",39,1,"11563",1.1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"873","SERC","SERC_049","20151001",39,1,"9754",1.3,10,NA,NA,NA,1,1.4,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2874,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"874","SERC","SERC_049","20151001",39,1,"9754",1.3,10,NA,NA,NA,1,1.4,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"875","SERC","SERC_049","20151001",39,1,"9754",1.3,10,NA,NA,NA,1,1.4,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"876","SERC","SERC_049","20151001",39,3,"11562",1.1,10,NA,NA,NA,1,0.7,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2875,"SERC",39,3,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"877","SERC","SERC_049","20151001",39,3,"11562",1.1,10,NA,NA,NA,1,0.7,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,3,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"878","SERC","SERC_049","20151001",39,3,"11562",1.1,10,NA,NA,NA,1,0.7,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,3,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"879","GRSM","GRSM_055","20150601",23,2,"1598",NA,NA,NA,NA,NA,1,2.3,NA,2.6,1.9,4,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sis","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"880","GRSM","GRSM_055","20150601",23,2,"1599",NA,NA,NA,NA,NA,1,1.9,NA,3.1,1.6,4,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sis","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"881","GRSM","GRSM_055","20150601",23,2,"1600",1.6,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"882","GRSM","GRSM_055","20150601",23,2,"1601",2.1,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"ROPS","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"883","GRSM","GRSM_055","20150601",23,2,"1602",1.6,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"HATE3","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"884","GRSM","GRSM_055","20150601",23,2,"1603",1.2,130,NA,NA,NA,1,1.8,NA,1.6,1.4,4,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"HATE3","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"885","GRSM","GRSM_055","20150601",23,3,"1604",NA,NA,NA,NA,NA,1,1.8,NA,1.6,1.4,4,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sms","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"886","GRSM","GRSM_055","20150601",23,2,"1605",1,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"COFL2","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"887","GRSM","GRSM_055","20150601",23,2,"1606",NA,NA,NA,NA,NA,1,NA,NA,1.6,1.4,3,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sms","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"888","GRSM","GRSM_055","20150601",23,2,"1607",1.3,10,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"ACRU","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"889","GRSM","GRSM_055","20150601",23,2,"1608",1,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"890","GRSM","GRSM_055","20150601",23,2,"1609",1,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"891","GRSM","GRSM_055","20150601",23,2,"1610",NA,NA,NA,NA,NA,1,3.3,NA,4.4,3,3,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sis","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"892","GRSM","GRSM_055","20150601",23,2,"1611",1.2,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"ACPE","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"893","GRSM","GRSM_055","20150601",23,2,"1612",1.5,10,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"894","GRSM","GRSM_055","20150601",23,2,"1613",1.3,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"ILOP","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"895","GRSM","GRSM_055","20150601",23,2,"1614",1.2,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"896","GRSM","GRSM_055","20150601",23,2,"1615",1,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"ACPE","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"897","GRSM","GRSM_055","20150601",23,2,"1616",NA,NA,NA,NA,NA,1,2,NA,2.5,2.2,3,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sis","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"898","GRSM","GRSM_055","20150601",23,2,"1617",NA,NA,NA,NA,NA,1,2,NA,2.2,1.4,3,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",NA,0,NA,"LIBE3","","sis","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"899","GRSM","GRSM_055","20150601",23,1,"1618",22,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,1,"",41,147.1,19.6,"ACRU","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"900","GRSM","GRSM_055","20150601",23,2,"1619",12.9,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",41,130.7,20.6,"ACRU","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"901","GRSM","GRSM_055","20150601",23,2,"1620",30,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",41,125.3,16,"HATE3","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"902","GRSM","GRSM_055","20150601",23,2,"1621",10.2,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,2,"",41,144.1,23.2,"COFL2","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"903","GRSM","GRSM_055","20150601",23,1,"1622",46.6,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,1,"",41,178.8,15,"PLOC","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"904","GRSM","GRSM_055","20150601",23,1,"1623",110,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,1,"",41,173.9,10.8,"LITU","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"905","GRSM","GRSM_055","20150601",23,1,"1624",12,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,1,"",41,174.3,5.8,"ACPE","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"906","GRSM","GRSM_055","20150601",23,4,"1625",NA,NA,NA,NA,NA,1,1.5,NA,1.6,1,3,"cyl",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,4,"",NA,0,NA,"LIBE3","","sms","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"907","GRSM","GRSM_055","20150601",23,4,"1626",4.4,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,4,"",NA,0,NA,"ACRU","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"908","GRSM","GRSM_055","20150601",23,4,"1627",NA,NA,NA,NA,NA,1,1.4,NA,2.6,1.9,3,"hsp",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,4,"",NA,0,NA,"LIBE3","","sms","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"909","GRSM","GRSM_055","20150601",23,1,"1628",17.7,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,1,"",41,162.2,11.5,"ULRU","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"910","GRSM","GRSM_055","20150601",23,1,"1629",10.4,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,1,"",41,170.5,9.7,"ULRU","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"911","GRSM","GRSM_055","20150601",23,4,"1630",9.1,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,4,"",NA,0,NA,"ACPE","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"912","GRSM","GRSM_055","20150601",23,4,"1631",9.7,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,4,"",NA,0,NA,"ACRU","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"913","GRSM","GRSM_055","20150601",23,4,"1632",1.4,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",23,4,"",NA,0,NA,"LIBE3","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"914","GRSM","GRSM_055","20150601",41,1,"1906",1.2,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",41,1,"",NA,0,NA,"SAAL5","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"915","GRSM","GRSM_055","20150601",41,1,"1907",4.1,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",41,1,"",NA,0,NA,"COFL2","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"916","GRSM","GRSM_055","20150601",41,1,"1908",54.2,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",41,1,"",41,52.8,5.7,"LITU","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"917","GRSM","GRSM_055","20150601",41,1,"1909",2.7,130,NA,NA,NA,1,NA,NA,NA,NA,3,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",41,1,"",NA,0,NA,"COFL2","","smt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"918","GRSM","GRSM_055","20150601",41,1,"1910",1.1,10,NA,NA,NA,1,NA,NA,NA,NA,4,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",41,1,"",NA,0,NA,"ACPE","","sap","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
"919","GRSM","GRSM_055","20150601",41,1,"1911",60.3,130,NA,NA,NA,1,NA,NA,NA,NA,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,NA,NA,NA,NA,"GRSM",41,1,"",41,4.9,5.6,"LITU","","sbt","cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA
